brakingPressure, currentGear, distanceCounter, electronicStabilityProgram, engineSpeed, fuelConsumption, gearSelection, lapDistance, laptime, lateralAcceleration, longitudinalAcceleration, longitudinalSlipRR, longitudinalSlipRL, longitudinalSlipFR, longitudinalSlipFL, pedalForce, sectorDistance, sectorTime, speed, steeringWheelAngle, timestamp, tirePressureFR, tirePressureFL, tirePressureRR, tirePressureRL, tripDistance, wpoCharismaDamper, wpoCharismaMotor, wpoCharismaTransmission, wpoOversteer, wpoUndersteer, latitude, longitude, yawVelocity
0.0, 4, 4080.000, , 5902, 0.0, , 322.8, 8071, 0.278, -0.571, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, 9.27, 1780000102000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561288328, -79.202952978, 0.0
0.0, 4, 4084.000, , 5937, 0.0, , 326.8, 8171, 0.224, -0.581, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, 7.46, 1780000102100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561256366, -79.202973951, 0.0
0.0, 4, 4088.000, , 5965, 0.0, , 330.8, 8271, 0.169, -0.589, 0.0, 0.0, 0.0, 0.0, 0.99, , , 40.000, 5.62, 1780000102200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561224180, -79.202994395, 0.0
0.0, 4, 4092.000, , 5984, 0.0, , 334.8, 8371, 0.113, -0.595, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, 3.76, 1780000102300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561191776, -79.203014306, 0.0
0.0, 4, 4096.000, , 5996, 0.0, , 338.8, 8471, 0.057, -0.599, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, 1.88, 1780000102400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561159161, -79.203033682, 0.0
0.0, 4, 4100.000, , 6000, 0.0, , 342.8, 8571, 0.000, -0.600, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, 0.00, 1780000102500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561126340, -79.203052519, 0.0
0.0, 4, 4104.000, , 5996, 0.0, , 346.8, 8671, -0.057, -0.599, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, -1.88, 1780000102600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561093318, -79.203070813, 0.0
0.0, 4, 4108.000, , 5984, 0.0, , 350.8, 8771, -0.113, -0.595, 0.0, 0.0, 0.0, 0.0, 1.00, , , 40.000, -3.76, 1780000102700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561060102, -79.203088561, 0.0
0.0, 4, 4112.000, , 5965, 0.0, , 354.8, 8871, -0.169, -0.589, 0.0, 0.0, 0.0, 0.0, 0.99, , , 40.000, -5.62, 1780000102800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.561026698, -79.203105759, 0.0
0.0, 4, 4116.000, , 5937, 0.0, , 358.8, 8971, -0.224, -0.581, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, -7.46, 1780000102900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560993111, -79.203122406, 0.0
0.0, 4, 4120.000, , 5902, 0.0, , 362.8, 9071, -0.278, -0.571, 0.0, 0.0, 0.0, 0.0, 0.98, , , 40.000, -9.27, 1780000103000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560959347, -79.203138498, 0.0
0.0, 4, 4124.000, , 5860, 0.0, , 366.8, 9171, -0.331, -0.558, 0.0, 0.0, 0.0, 0.0, 0.96, , , 40.000, -11.04, 1780000103100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560925413, -79.203154032, 0.0
0.0, 4, 4128.000, , 5810, 0.0, , 370.8, 9271, -0.383, -0.543, 0.0, 0.0, 0.0, 0.0, 0.95, , , 40.000, -12.77, 1780000103200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560891314, -79.203169005, 0.0
0.0, 4, 4132.000, , 5753, 0.0, , 374.8, 9371, -0.434, -0.526, 0.0, 0.0, 0.0, 0.0, 0.94, , , 40.000, -14.45, 1780000103300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560857057, -79.203183414, 0.0
0.0, 4, 4136.000, , 5689, 0.0, , 378.8, 9471, -0.482, -0.507, 0.0, 0.0, 0.0, 0.0, 0.92, , , 40.000, -16.07, 1780000103400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560822648, -79.203197258, 0.0
0.0, 4, 4140.000, , 5618, 0.0, , 382.8, 9571, -0.529, -0.485, 0.0, 0.0, 0.0, 0.0, 0.90, , , 40.000, -17.63, 1780000103500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560788092, -79.203210533, 0.0
0.0, 4, 4144.000, , 5541, 0.0, , 386.8, 9671, -0.574, -0.462, 0.0, 0.0, 0.0, 0.0, 0.89, , , 40.000, -19.12, 1780000103600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560753397, -79.203223238, 0.0
0.0, 4, 4148.000, , 5458, 0.0, , 390.8, 9771, -0.616, -0.437, 0.0, 0.0, 0.0, 0.0, 0.86, , , 40.000, -20.54, 1780000103700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560718567, -79.203235369, 0.0
0.0, 4, 4152.000, , 5369, 0.0, , 394.8, 9871, -0.656, -0.411, 0.0, 0.0, 0.0, 0.0, 0.84, , , 40.000, -21.87, 1780000103800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560683609, -79.203246926, 0.0
0.0, 4, 4156.000, , 5275, 0.0, , 398.8, 9971, -0.693, -0.382, 0.0, 0.0, 0.0, 0.0, 0.82, , , 40.000, -23.12, 1780000103900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560648530, -79.203257905, 0.0
0.0, 4, 4160.000, , 5176, 0.0, , 402.8, 10071, -0.728, -0.353, 0.0, 0.0, 0.0, 0.0, 0.79, , , 40.000, -24.27, 1780000104000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560613336, -79.203268305, 0.0
0.0, 4, 4164.000, , 5072, 0.0, , 406.8, 10171, -0.760, -0.321, 0.0, 0.0, 0.0, 0.0, 0.77, , , 40.000, -25.33, 1780000104100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560578033, -79.203278124, 0.0
0.0, 4, 4168.000, , 4964, 0.0, , 410.8, 10271, -0.789, -0.289, 0.0, 0.0, 0.0, 0.0, 0.74, , , 40.000, -26.29, 1780000104200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560542627, -79.203287360, 0.0
0.0, 4, 4172.000, , 4852, 0.0, , 414.8, 10371, -0.814, -0.255, 0.0, 0.0, 0.0, 0.0, 0.71, , , 40.000, -27.14, 1780000104300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560507124, -79.203296012, 0.0
0.0, 4, 4176.000, , 4736, 0.0, , 418.8, 10471, -0.837, -0.221, 0.0, 0.0, 0.0, 0.0, 0.68, , , 40.000, -27.89, 1780000104400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560471532, -79.203304078, 0.0
0.0, 4, 4180.000, , 4618, 0.0, , 422.8, 10571, -0.856, -0.185, 0.0, 0.0, 0.0, 0.0, 0.65, , , 40.000, -28.53, 1780000104500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560435855, -79.203311556, 0.0
0.0, 4, 4184.000, , 4497, 0.0, , 426.8, 10671, -0.872, -0.149, 0.0, 0.0, 0.0, 0.0, 0.62, , , 40.000, -29.06, 1780000104600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560400101, -79.203318446, 0.0
0.0, 4, 4188.000, , 4375, 0.0, , 430.8, 10771, -0.884, -0.112, 0.0, 0.0, 0.0, 0.0, 0.59, , , 40.000, -29.47, 1780000104700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560364276, -79.203324746, 0.0
0.0, 4, 4192.000, , 4251, 0.0, , 434.8, 10871, -0.893, -0.075, 0.0, 0.0, 0.0, 0.0, 0.56, , , 40.000, -29.76, 1780000104800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560328386, -79.203330455, 0.0
0.0, 4, 4196.000, , 4126, 0.0, , 438.8, 10971, -0.898, -0.038, 0.0, 0.0, 0.0, 0.0, 0.53, , , 40.000, -29.94, 1780000104900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560292438, -79.203335571, 0.0
0.0, 3, 4200.000, , 4000, 0.0, , 442.8, 11071, -0.900, 0.000, 0.0, 0.0, 0.0, 0.0, 0.50, , , 40.000, -30.00, 1780000105000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560256438, -79.203340095, 0.0
2.5, 3, 4204.000, , 3874, 0.0, , 446.8, 11171, -0.898, 0.038, 0.0, 0.0, 0.0, 0.0, 0.47, , , 40.000, -29.94, 1780000105100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560220392, -79.203344025, 0.0
5.0, 3, 4208.000, , 3749, 0.0, , 450.8, 11271, -0.893, 0.075, 0.0, 0.0, 0.0, 0.0, 0.44, , , 40.000, -29.76, 1780000105200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560184307, -79.203347360, 0.0
7.5, 3, 4212.000, , 3625, 0.0, , 454.8, 11371, -0.884, 0.112, 0.0, 0.0, 0.0, 0.0, 0.41, , , 40.000, -29.47, 1780000105300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560148189, -79.203350101, 0.0
9.9, 3, 4216.000, , 3503, 0.0, , 458.8, 11471, -0.872, 0.149, 0.0, 0.0, 0.0, 0.0, 0.38, , , 40.000, -29.06, 1780000105400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560112045, -79.203352245, 0.0
12.4, 3, 4220.000, , 3382, 0.0, , 462.8, 11571, -0.856, 0.185, 0.0, 0.0, 0.0, 0.0, 0.35, , , 40.000, -28.53, 1780000105500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560075881, -79.203353794, 0.0
14.7, 3, 4224.000, , 3264, 0.0, , 466.8, 11671, -0.837, 0.221, 0.0, 0.0, 0.0, 0.0, 0.32, , , 40.000, -27.89, 1780000105600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560039703, -79.203354747, 0.0
17.0, 3, 4228.000, , 3148, 0.0, , 470.8, 11771, -0.814, 0.255, 0.0, 0.0, 0.0, 0.0, 0.29, , , 40.000, -27.14, 1780000105700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.560003519, -79.203355103, 0.0
19.3, 3, 4232.000, , 3036, 0.0, , 474.8, 11871, -0.789, 0.289, 0.0, 0.0, 0.0, 0.0, 0.26, , , 40.000, -26.29, 1780000105800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559967334, -79.203354863, 0.0
21.4, 3, 4236.000, , 2928, 0.0, , 478.8, 11971, -0.760, 0.321, 0.0, 0.0, 0.0, 0.0, 0.23, , , 40.000, -25.33, 1780000105900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559931154, -79.203354026, 0.0
23.5, 3, 4240.000, , 2824, 0.0, , 482.8, 12071, -0.728, 0.353, 0.0, 0.0, 0.0, 0.0, 0.21, , , 40.000, -24.27, 1780000106000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559894987, -79.203352593, 0.0
25.5, 3, 4244.000, , 2725, 0.0, , 486.8, 12171, -0.693, 0.382, 0.0, 0.0, 0.0, 0.0, 0.18, , , 40.000, -23.12, 1780000106100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559858839, -79.203350564, 0.0
27.4, 3, 4248.000, , 2631, 0.0, , 490.8, 12271, -0.656, 0.411, 0.0, 0.0, 0.0, 0.0, 0.16, , , 40.000, -21.87, 1780000106200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559822715, -79.203347940, 0.0
29.2, 3, 4252.000, , 2542, 0.0, , 494.8, 12371, -0.616, 0.437, 0.0, 0.0, 0.0, 0.0, 0.14, , , 40.000, -20.54, 1780000106300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559786623, -79.203344720, 0.0
30.8, 3, 4256.000, , 2459, 0.0, , 498.8, 12471, -0.574, 0.462, 0.0, 0.0, 0.0, 0.0, 0.11, , , 40.000, -19.12, 1780000106400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559750569, -79.203340906, 0.0
32.4, 3, 4260.000, , 2382, 0.0, , 502.8, 12571, -0.529, 0.485, 0.0, 0.0, 0.0, 0.0, 0.10, , , 40.000, -17.63, 1780000106500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559714560, -79.203336497, 0.0
33.8, 3, 4264.000, , 2311, 0.0, , 506.8, 12671, -0.482, 0.507, 0.0, 0.0, 0.0, 0.0, 0.08, , , 40.000, -16.07, 1780000106600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559678601, -79.203331496, 0.0
35.1, 3, 4268.000, , 2247, 0.0, , 510.8, 12771, -0.434, 0.526, 0.0, 0.0, 0.0, 0.0, 0.06, , , 40.000, -14.45, 1780000106700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559642699, -79.203325902, 0.0
36.2, 3, 4272.000, , 2190, 0.0, , 514.8, 12871, -0.383, 0.543, 0.0, 0.0, 0.0, 0.0, 0.05, , , 40.000, -12.77, 1780000106800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559606861, -79.203319717, 0.0
37.2, 3, 4276.000, , 2140, 0.0, , 518.8, 12971, -0.331, 0.558, 0.0, 0.0, 0.0, 0.0, 0.04, , , 40.000, -11.04, 1780000106900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559571093, -79.203312942, 0.0
38.0, 3, 4280.000, , 2098, 0.0, , 522.8, 13071, -0.278, 0.571, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, -9.27, 1780000107000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559535401, -79.203305578, 0.0
38.7, 3, 4284.000, , 2063, 0.0, , 526.8, 13171, -0.224, 0.581, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, -7.46, 1780000107100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559499791, -79.203297627, 0.0
39.3, 3, 4288.000, , 2035, 0.0, , 530.8, 13271, -0.169, 0.589, 0.0, 0.0, 0.0, 0.0, 0.01, , , 40.000, -5.62, 1780000107200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559464271, -79.203289089, 0.0
39.7, 3, 4292.000, , 2016, 0.0, , 534.8, 13371, -0.113, 0.595, 0.0, 0.0, 0.0, 0.0, 0.00, , , 40.000, -3.76, 1780000107300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559428845, -79.203279966, 0.0
39.9, 3, 4296.000, , 2004, 0.0, , 538.8, 13471, -0.057, 0.599, 0.0, 0.0, 0.0, 0.0, 0.00, , , 40.000, -1.88, 1780000107400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559393522, -79.203270260, 0.0
40.0, 3, 4300.000, , 2000, 0.0, , 542.8, 13571, -0.000, 0.600, 0.0, 0.0, 0.0, 0.0, 0.00, , , 40.000, -0.00, 1780000107500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559358306, -79.203259973, 0.0
39.9, 3, 4304.000, , 2004, 0.0, , 546.8, 13671, 0.057, 0.599, 0.0, 0.0, 0.0, 0.0, 0.00, , , 40.000, 1.88, 1780000107600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559323204, -79.203249106, 0.0
39.7, 3, 4308.000, , 2016, 0.0, , 550.8, 13771, 0.113, 0.595, 0.0, 0.0, 0.0, 0.0, 0.00, , , 40.000, 3.76, 1780000107700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559288222, -79.203237662, 0.0
39.3, 3, 4312.000, , 2035, 0.0, , 554.8, 13871, 0.169, 0.589, 0.0, 0.0, 0.0, 0.0, 0.01, , , 40.000, 5.62, 1780000107800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559253367, -79.203225642, 0.0
38.7, 3, 4316.000, , 2063, 0.0, , 558.8, 13971, 0.224, 0.581, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, 7.46, 1780000107900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559218645, -79.203213049, 0.0
38.0, 3, 4320.000, , 2098, 0.0, , 562.8, 14071, 0.278, 0.571, 0.0, 0.0, 0.0, 0.0, 0.02, , , 40.000, 9.27, 1780000108000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559184061, -79.203199884, 0.0
37.2, 3, 4324.000, , 2140, 0.0, , 566.8, 14171, 0.331, 0.558, 0.0, 0.0, 0.0, 0.0, 0.04, , , 40.000, 11.04, 1780000108100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559149623, -79.203186151, 0.0
36.2, 3, 4328.000, , 2190, 0.0, , 570.8, 14271, 0.383, 0.543, 0.0, 0.0, 0.0, 0.0, 0.05, , , 40.000, 12.77, 1780000108200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559115336, -79.203171851, 0.0
35.1, 3, 4332.000, , 2247, 0.0, , 574.8, 14371, 0.434, 0.526, 0.0, 0.0, 0.0, 0.0, 0.06, , , 40.000, 14.45, 1780000108300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559081206, -79.203156988, 0.0
33.8, 3, 4336.000, , 2311, 0.0, , 578.8, 14471, 0.482, 0.507, 0.0, 0.0, 0.0, 0.0, 0.08, , , 40.000, 16.07, 1780000108400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559047240, -79.203141563, 0.0
32.4, 3, 4340.000, , 2382, 0.0, , 582.8, 14571, 0.529, 0.485, 0.0, 0.0, 0.0, 0.0, 0.10, , , 40.000, 17.63, 1780000108500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.559013442, -79.203125579, 0.0
30.8, 3, 4344.000, , 2459, 0.0, , 586.8, 14671, 0.574, 0.462, 0.0, 0.0, 0.0, 0.0, 0.11, , , 40.000, 19.12, 1780000108600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558979821, -79.203109040, 0.0
29.2, 3, 4348.000, , 2542, 0.0, , 590.8, 14771, 0.616, 0.437, 0.0, 0.0, 0.0, 0.0, 0.14, , , 40.000, 20.54, 1780000108700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558946380, -79.203091949, 0.0
27.4, 3, 4352.000, , 2631, 0.0, , 594.8, 14871, 0.656, 0.411, 0.0, 0.0, 0.0, 0.0, 0.16, , , 40.000, 21.87, 1780000108800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558913127, -79.203074307, 0.0
25.5, 3, 4356.000, , 2725, 0.0, , 598.8, 14971, 0.693, 0.382, 0.0, 0.0, 0.0, 0.0, 0.18, , , 40.000, 23.12, 1780000108900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558880067, -79.203056119, 0.0
23.5, 3, 4360.000, , 2824, 0.0, , 602.8, 15071, 0.728, 0.353, 0.0, 0.0, 0.0, 0.0, 0.21, , , 40.000, 24.27, 1780000109000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558847206, -79.203037388, 0.0
21.4, 3, 4364.000, , 2928, 0.0, , 606.8, 15171, 0.760, 0.321, 0.0, 0.0, 0.0, 0.0, 0.23, , , 40.000, 25.33, 1780000109100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558814551, -79.203018117, 0.0
19.3, 3, 4368.000, , 3036, 0.0, , 610.8, 15271, 0.789, 0.289, 0.0, 0.0, 0.0, 0.0, 0.26, , , 40.000, 26.29, 1780000109200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558782105, -79.202998309, 0.0
17.0, 3, 4372.000, , 3148, 0.0, , 614.8, 15371, 0.814, 0.255, 0.0, 0.0, 0.0, 0.0, 0.29, , , 40.000, 27.14, 1780000109300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558749877, -79.202977968, 0.0
14.7, 3, 4376.000, , 3264, 0.0, , 618.8, 15471, 0.837, 0.221, 0.0, 0.0, 0.0, 0.0, 0.32, , , 40.000, 27.89, 1780000109400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558717870, -79.202957098, 0.0
12.4, 3, 4380.000, , 3382, 0.0, , 622.8, 15571, 0.856, 0.185, 0.0, 0.0, 0.0, 0.0, 0.35, , , 40.000, 28.53, 1780000109500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558686092, -79.202935702, 0.0
9.9, 3, 4384.000, , 3503, 0.0, , 626.8, 15671, 0.872, 0.149, 0.0, 0.0, 0.0, 0.0, 0.38, , , 40.000, 29.06, 1780000109600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558654547, -79.202913784, 0.0
7.5, 3, 4388.000, , 3625, 0.0, , 630.8, 15771, 0.884, 0.112, 0.0, 0.0, 0.0, 0.0, 0.41, , , 40.000, 29.47, 1780000109700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558623242, -79.202891349, 0.0
5.0, 3, 4392.000, , 3749, 0.0, , 634.8, 15871, 0.893, 0.075, 0.0, 0.0, 0.0, 0.0, 0.44, , , 40.000, 29.76, 1780000109800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558592181, -79.202868399, 0.0
2.5, 3, 4396.000, , 3874, 0.0, , 638.8, 15971, 0.898, 0.038, 0.0, 0.0, 0.0, 0.0, 0.47, , , 40.000, 29.94, 1780000109900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558561370, -79.202844939, 0.0
0.0, 4, 4400.000, , 4000, 0.0, , 642.8, 16071, 0.900, -0.000, 0.0, 0.0, 0.0, 0.0, 0.50, , , 40.000, 30.00, 1780000110000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558530815, -79.202820974, 0.0
0.0, 4, 4404.000, , 4126, 0.0, , 646.8, 16171, 0.898, -0.038, 0.0, 0.0, 0.0, 0.0, 0.53, , , 40.000, 29.94, 1780000110100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558500521, -79.202796507, 0.0
0.0, 4, 4408.000, , 4251, 0.0, , 650.8, 16271, 0.893, -0.075, 0.0, 0.0, 0.0, 0.0, 0.56, , , 40.000, 29.76, 1780000110200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558470494, -79.202771542, 0.0
0.0, 4, 4412.000, , 4375, 0.0, , 654.8, 16371, 0.884, -0.112, 0.0, 0.0, 0.0, 0.0, 0.59, , , 40.000, 29.47, 1780000110300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558440739, -79.202746086, 0.0
0.0, 4, 4416.000, , 4497, 0.0, , 658.8, 16471, 0.872, -0.149, 0.0, 0.0, 0.0, 0.0, 0.62, , , 40.000, 29.06, 1780000110400, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558411261, -79.202720140, 0.0
0.0, 4, 4420.000, , 4618, 0.0, , 662.8, 16571, 0.856, -0.185, 0.0, 0.0, 0.0, 0.0, 0.65, , , 40.000, 28.53, 1780000110500, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558382065, -79.202693712, 0.0
0.0, 4, 4424.000, , 4736, 0.0, , 666.8, 16671, 0.837, -0.221, 0.0, 0.0, 0.0, 0.0, 0.68, , , 40.000, 27.89, 1780000110600, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558353158, -79.202666804, 0.0
0.0, 4, 4428.000, , 4852, 0.0, , 670.8, 16771, 0.814, -0.255, 0.0, 0.0, 0.0, 0.0, 0.71, , , 40.000, 27.14, 1780000110700, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558324542, -79.202639423, 0.0
0.0, 4, 4432.000, , 4964, 0.0, , 674.8, 16871, 0.789, -0.289, 0.0, 0.0, 0.0, 0.0, 0.74, , , 40.000, 26.29, 1780000110800, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558296225, -79.202611572, 0.0
0.0, 4, 4436.000, , 5072, 0.0, , 678.8, 16971, 0.760, -0.321, 0.0, 0.0, 0.0, 0.0, 0.77, , , 40.000, 25.33, 1780000110900, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558268211, -79.202583257, 0.0
0.0, 4, 4440.000, , 5176, 0.0, , 682.8, 17071, 0.728, -0.353, 0.0, 0.0, 0.0, 0.0, 0.79, , , 40.000, 24.27, 1780000111000, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558240504, -79.202554483, 0.0
0.0, 4, 4444.000, , 5275, 0.0, , 686.8, 17171, 0.693, -0.382, 0.0, 0.0, 0.0, 0.0, 0.82, , , 40.000, 23.12, 1780000111100, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558213110, -79.202525254, 0.0
0.0, 4, 4448.000, , 5369, 0.0, , 690.8, 17271, 0.656, -0.411, 0.0, 0.0, 0.0, 0.0, 0.84, , , 40.000, 21.87, 1780000111200, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558186034, -79.202495577, 0.0
0.0, 4, 4452.000, , 5458, 0.0, , 694.8, 17371, 0.616, -0.437, 0.0, 0.0, 0.0, 0.0, 0.86, , , 40.000, 20.54, 1780000111300, 3276.8, 2.1, 3276.8, 3276.8, 0, , , , 0.0, 0.0, 36.558159280, -79.202465456, 0.0
